Voxel_Number,X,Y,Z
21400,22,51,24
21401,22,51,25
21402,22,51,26
21403,22,51,27
21404,22,51,28
21405,22,51,29
21406,22,51,30
21407,22,51,31
21408,22,51,32
21409,22,51,33
21410,22,51,34
21411,22,51,35
21412,22,51,36
21413,22,51,37
21414,22,51,38
21415,22,51,39
21416,22,51,40
21417,22,51,41
21418,22,51,42
21419,22,51,43
21420,22,51,44
21421,22,51,45
21422,22,52,16
21423,22,52,17
21424,22,52,18
21425,22,52,19
21426,22,52,20
21427,22,52,21
21428,22,52,22
21429,22,52,23
21430,22,52,24
21431,22,52,25
21432,22,52,26
21433,22,52,27
21434,22,52,28
21435,22,52,29
21436,22,52,30
21437,22,52,31
21438,22,52,32
21439,22,52,33
21440,22,52,34
21441,22,52,35
21442,22,52,36
21443,22,52,37
21444,22,52,38
21445,22,52,39
21446,22,52,40
21447,22,52,41
21448,22,52,42
21449,22,52,43
21450,22,52,44
21451,22,52,45
21452,22,53,16
21453,22,53,17
21454,22,53,18
21455,22,53,19
21456,22,53,20
21457,22,53,21
21458,22,53,22
21459,22,53,23
21460,22,53,24
21461,22,53,25
21462,22,53,26
21463,22,53,27
21464,22,53,28
21465,22,53,29
21466,22,53,30
21467,22,53,31
21468,22,53,32
21469,22,53,33
21470,22,53,34
21471,22,53,35
21472,22,53,36
21473,22,53,37
21474,22,53,38
21475,22,53,39
21476,22,53,40
21477,22,53,41
21478,22,53,42
21479,22,53,43
21480,22,53,44
21481,22,54,16
21482,22,54,17
21483,22,54,18
21484,22,54,19
21485,22,54,20
21486,22,54,21
21487,22,54,22
21488,22,54,23
21489,22,54,24
21490,22,54,25
21491,22,54,26
21492,22,54,27
21493,22,54,28
21494,22,54,29
21495,22,54,30
21496,22,54,31
21497,22,54,32
21498,22,54,33
21499,22,54,34
21500,22,54,35
21501,22,54,36
21502,22,54,37
21503,22,54,38
21504,22,54,39
21505,22,54,40
21506,22,54,41
21507,22,54,42
21508,22,55,17
21509,22,55,18
21510,22,55,19
21511,22,55,20
21512,22,55,21
21513,22,55,22
21514,22,55,23
21515,22,55,24
21516,22,55,25
21517,22,55,26
21518,22,55,27
21519,22,55,28
21520,22,55,29
21521,22,55,30
21522,22,55,31
21523,22,55,32
21524,22,55,33
21525,22,55,34
21526,22,55,35
21527,22,55,36
21528,22,55,37
21529,22,55,38
21530,22,55,39
21531,22,55,40
21532,22,55,41
21533,22,55,42
21534,22,56,17
21535,22,56,18
21536,22,56,19
21537,22,56,20
21538,22,56,21
21539,22,56,22
21540,22,56,23
21541,22,56,24
21542,22,56,25
21543,22,56,26
21544,22,56,27
21545,22,56,28
21546,22,56,29
21547,22,56,30
21548,22,56,31
21549,22,56,32
21550,22,56,33
21551,22,56,34
21552,22,56,35
21553,22,56,36
21554,22,56,37
21555,22,56,38
21556,22,56,39
21557,22,56,40
21558,22,56,41
21559,22,56,42
21560,22,57,17
21561,22,57,18
21562,22,57,19
21563,22,57,20
21564,22,57,21
21565,22,57,22
21566,22,57,23
21567,22,57,24
21568,22,57,25
21569,22,57,26
21570,22,57,27
21571,22,57,28
21572,22,57,29
21573,22,57,30
21574,22,57,31
21575,22,57,32
21576,22,57,33
21577,22,57,34
21578,22,57,35
21579,22,57,36
21580,22,57,37
21581,22,57,38
21582,22,57,39
21583,22,57,40
21584,22,57,41
21585,22,58,17
21586,22,58,18
21587,22,58,19
21588,22,58,20
21589,22,58,21
21590,22,58,22
21591,22,58,23
21592,22,58,24
21593,22,58,25
21594,22,58,26
21595,22,58,27
21596,22,58,28
21597,22,58,29
21598,22,58,30
21599,22,58,31
21600,22,58,32
21601,22,58,33
21602,22,58,34
21603,22,58,35
21604,22,58,36
21605,22,58,37
21606,22,58,38
21607,22,58,39
21608,22,58,40
21609,22,59,17
21610,22,59,18
21611,22,59,19
21612,22,59,20
21613,22,59,21
21614,22,59,22
21615,22,59,23
21616,22,59,24
21617,22,59,25
21618,22,59,26
21619,22,59,27
21620,22,59,28
21621,22,59,29
21622,22,59,30
21623,22,59,31
21624,22,59,32
21625,22,59,33
21626,22,59,34
21627,22,59,35
21628,22,59,36
21629,22,59,37
21630,22,59,38
21631,22,59,39
21632,22,60,17
21633,22,60,18
21634,22,60,19
21635,22,60,20
21636,22,60,21
21637,22,60,22
21638,22,60,23
21639,22,60,24
21640,22,60,25
21641,22,60,26
21642,22,60,27
21643,22,60,28
21644,22,60,29
21645,22,60,30
21646,22,60,31
21647,22,60,32
21648,22,60,33
21649,22,60,34
21650,22,60,35
21651,22,60,36
21652,22,60,37
21653,22,60,38
21654,22,60,39
21655,22,61,18
21656,22,61,19
21657,22,61,20
21658,22,61,21
21659,22,61,22
21660,22,61,23
21661,22,61,24
21662,22,61,25
21663,22,61,26
21664,22,61,27
21665,22,61,28
21666,22,61,29
21667,22,61,30
21668,22,61,31
21669,22,61,32
21670,22,61,33
21671,22,61,34
21672,22,61,35
21673,22,61,36
21674,22,61,37
21675,22,61,38
21676,22,62,18
21677,22,62,19
21678,22,62,20
21679,22,62,21
21680,22,62,22
21681,22,62,23
21682,22,62,24
21683,22,62,25
21684,22,62,26
21685,22,62,27
21686,22,62,28
21687,22,62,29
21688,22,62,30
21689,22,62,31
21690,22,62,32
21691,22,62,33
21692,22,62,34
21693,22,62,35
21694,22,62,36
21695,22,62,37
21696,22,63,18
21697,22,63,19
21698,22,63,20
21699,22,63,21
21700,22,63,22
21701,22,63,23
21702,22,63,24
21703,22,63,25
21704,22,63,26
21705,22,63,27
21706,22,63,28
21707,22,63,29
21708,22,63,30
21709,22,63,31
21710,22,63,32
21711,22,63,33
21712,22,63,34
21713,22,63,35
21714,22,64,19
21715,22,64,20
21716,22,64,21
21717,22,64,22
21718,22,64,23
21719,22,64,24
21720,22,64,25
21721,22,64,26
21722,22,64,27
21723,22,64,28
21724,22,64,29
21725,22,64,30
21726,22,64,31
21727,22,64,32
21728,22,64,33
21729,22,65,21
21730,22,65,22
21731,22,65,23
21732,22,65,24
21733,22,65,25
21734,22,65,26
21735,22,65,27
21736,22,65,28
21737,22,65,29
21738,22,65,30
21739,22,65,31
21740,23,7,20
21741,23,7,21
21742,23,7,22
21743,23,7,23
21744,23,7,24
21745,23,7,25
21746,23,7,26
21747,23,7,27
21748,23,7,28
21749,23,7,29
21750,23,8,18
21751,23,8,19
21752,23,8,20
21753,23,8,21
21754,23,8,22
21755,23,8,23
21756,23,8,24
21757,23,8,25
21758,23,8,26
21759,23,8,27
21760,23,8,28
21761,23,8,29
21762,23,9,17
21763,23,9,18
21764,23,9,19
21765,23,9,20
21766,23,9,21
21767,23,9,22
21768,23,9,23
21769,23,9,24
21770,23,9,25
21771,23,9,26
21772,23,9,27
21773,23,9,28
21774,23,9,29
21775,23,9,30
21776,23,9,31
21777,23,9,32
21778,23,10,16
21779,23,10,17
21780,23,10,18
21781,23,10,19
21782,23,10,20
21783,23,10,21
21784,23,10,22
21785,23,10,23
21786,23,10,24
21787,23,10,25
21788,23,10,26
21789,23,10,27
21790,23,10,28
21791,23,10,29
21792,23,10,30
21793,23,10,31
21794,23,10,32
21795,23,10,33
21796,23,10,34
21797,23,11,16
21798,23,11,17
21799,23,11,18
21800,23,11,19
21801,23,11,20
21802,23,11,21
21803,23,11,22
21804,23,11,23
21805,23,11,24
21806,23,11,25
21807,23,11,26
21808,23,11,27
21809,23,11,28
21810,23,11,29
21811,23,11,30
21812,23,11,31
21813,23,11,32
21814,23,11,33
21815,23,11,34
21816,23,11,35
21817,23,11,36
21818,23,11,37
21819,23,12,14
21820,23,12,15
21821,23,12,16
21822,23,12,17
21823,23,12,18
21824,23,12,19
21825,23,12,20
21826,23,12,21
21827,23,12,22
21828,23,12,23
21829,23,12,24
21830,23,12,25
21831,23,12,26
21832,23,12,27
21833,23,12,28
21834,23,12,29
21835,23,12,30
21836,23,12,31
21837,23,12,32
21838,23,12,33
21839,23,12,34
21840,23,12,35
21841,23,12,36
21842,23,12,37
21843,23,12,38
21844,23,13,11
21845,23,13,12
21846,23,13,13
21847,23,13,14
21848,23,13,15
21849,23,13,16
21850,23,13,17
21851,23,13,18
21852,23,13,19
21853,23,13,20
21854,23,13,21
21855,23,13,22
21856,23,13,23
21857,23,13,24
21858,23,13,25
21859,23,13,26
21860,23,13,27
21861,23,13,28
21862,23,13,29
21863,23,13,30
21864,23,13,31
21865,23,13,32
21866,23,13,33
21867,23,13,34
21868,23,13,35
21869,23,13,36
21870,23,13,37
21871,23,13,38
21872,23,13,39
21873,23,13,40
21874,23,14,9
21875,23,14,10
21876,23,14,11
21877,23,14,12
21878,23,14,13
21879,23,14,14
21880,23,14,15
21881,23,14,16
21882,23,14,17
21883,23,14,18
21884,23,14,19
21885,23,14,20
21886,23,14,21
21887,23,14,22
21888,23,14,23
21889,23,14,24
21890,23,14,25
21891,23,14,26
21892,23,14,27
21893,23,14,28
21894,23,14,29
21895,23,14,30
21896,23,14,31
21897,23,14,32
21898,23,14,33
21899,23,14,34
21900,23,14,35
21901,23,14,36
21902,23,14,37
21903,23,14,38
21904,23,14,39
21905,23,14,40
21906,23,14,41
21907,23,15,7
21908,23,15,8
21909,23,15,9
21910,23,15,10
21911,23,15,11
21912,23,15,12
21913,23,15,13
21914,23,15,14
21915,23,15,15
21916,23,15,16
21917,23,15,17
21918,23,15,18
21919,23,15,19
21920,23,15,20
21921,23,15,21
21922,23,15,22
21923,23,15,23
21924,23,15,24
21925,23,15,25
21926,23,15,26
21927,23,15,27
21928,23,15,28
21929,23,15,29
21930,23,15,30
21931,23,15,31
21932,23,15,32
21933,23,15,33
21934,23,15,34
21935,23,15,35
21936,23,15,36
21937,23,15,37
21938,23,15,38
21939,23,15,39
21940,23,15,40
21941,23,15,41
21942,23,15,42
21943,23,16,6
21944,23,16,7
21945,23,16,8
21946,23,16,9
21947,23,16,10
21948,23,16,11
21949,23,16,12
21950,23,16,13
21951,23,16,14
21952,23,16,15
21953,23,16,16
21954,23,16,17
21955,23,16,18
21956,23,16,19
21957,23,16,20
21958,23,16,21
21959,23,16,22
21960,23,16,23
21961,23,16,24
21962,23,16,25
21963,23,16,26
21964,23,16,27
21965,23,16,28
21966,23,16,29
21967,23,16,30
21968,23,16,31
21969,23,16,32
21970,23,16,33
21971,23,16,34
21972,23,16,35
21973,23,16,36
21974,23,16,37
21975,23,16,38
21976,23,16,39
21977,23,16,40
21978,23,16,41
21979,23,16,42
21980,23,17,5
21981,23,17,6
21982,23,17,7
21983,23,17,8
21984,23,17,9
21985,23,17,10
21986,23,17,11
21987,23,17,12
21988,23,17,13
21989,23,17,14
21990,23,17,15
21991,23,17,16
21992,23,17,17
21993,23,17,18
21994,23,17,19
21995,23,17,20
21996,23,17,21
21997,23,17,22
21998,23,17,23
21999,23,17,24
22000,23,17,25
22001,23,17,26
22002,23,17,27
22003,23,17,28
22004,23,17,29
22005,23,17,30
22006,23,17,31
22007,23,17,32
22008,23,17,33
22009,23,17,34
22010,23,17,35
22011,23,17,36
22012,23,17,37
22013,23,17,38
22014,23,17,39
22015,23,17,40
22016,23,17,41
22017,23,17,42
22018,23,17,43
22019,23,17,44
22020,23,18,5
22021,23,18,6
22022,23,18,7
22023,23,18,8
22024,23,18,9
22025,23,18,10
22026,23,18,11
22027,23,18,12
22028,23,18,13
22029,23,18,14
22030,23,18,15
22031,23,18,16
22032,23,18,17
22033,23,18,18
22034,23,18,19
22035,23,18,20
22036,23,18,21
22037,23,18,22
22038,23,18,23
22039,23,18,24
22040,23,18,25
22041,23,18,26
22042,23,18,27
22043,23,18,28
22044,23,18,29
22045,23,18,30
22046,23,18,31
22047,23,18,32
22048,23,18,33
22049,23,18,34
22050,23,18,35
22051,23,18,36
22052,23,18,37
22053,23,18,38
22054,23,18,39
22055,23,18,40
22056,23,18,41
22057,23,18,42
22058,23,18,43
22059,23,18,44
22060,23,19,4
22061,23,19,5
22062,23,19,6
22063,23,19,7
22064,23,19,8
22065,23,19,9
22066,23,19,10
22067,23,19,11
22068,23,19,12
22069,23,19,13
22070,23,19,14
22071,23,19,15
22072,23,19,16
22073,23,19,17
22074,23,19,18
22075,23,19,19
22076,23,19,20
22077,23,19,21
22078,23,19,22
22079,23,19,23
22080,23,19,24
22081,23,19,25
22082,23,19,26
22083,23,19,27
22084,23,19,28
22085,23,19,29
22086,23,19,30
22087,23,19,31
22088,23,19,32
22089,23,19,33
22090,23,19,34
22091,23,19,35
22092,23,19,36
22093,23,19,37
22094,23,19,38
22095,23,19,39
22096,23,19,40
22097,23,19,41
22098,23,19,42
22099,23,19,43
22100,23,19,44
22101,23,19,45
22102,23,19,46
22103,23,20,4
22104,23,20,5
22105,23,20,6
22106,23,20,7
22107,23,20,8
22108,23,20,9
22109,23,20,10
22110,23,20,11
22111,23,20,12
22112,23,20,13
22113,23,20,14
22114,23,20,15
22115,23,20,16
22116,23,20,17
22117,23,20,18
22118,23,20,19
22119,23,20,20
22120,23,20,21
22121,23,20,22
22122,23,20,23
22123,23,20,24
22124,23,20,25
22125,23,20,26
22126,23,20,27
22127,23,20,28
22128,23,20,29
22129,23,20,30
22130,23,20,31
22131,23,20,32
22132,23,20,33
22133,23,20,34
22134,23,20,35
22135,23,20,36
22136,23,20,37
22137,23,20,38
22138,23,20,39
22139,23,20,40
22140,23,20,41
22141,23,20,42
22142,23,20,43
22143,23,20,44
22144,23,20,45
22145,23,20,46
22146,23,20,47
22147,23,21,4
22148,23,21,5
22149,23,21,6
22150,23,21,7
22151,23,21,8
22152,23,21,9
22153,23,21,10
22154,23,21,11
22155,23,21,12
22156,23,21,13
22157,23,21,14
22158,23,21,15
22159,23,21,16
22160,23,21,17
22161,23,21,18
22162,23,21,19
22163,23,21,20
22164,23,21,21
22165,23,21,22
22166,23,21,23
22167,23,21,24
22168,23,21,25
22169,23,21,26
22170,23,21,27
22171,23,21,28
22172,23,21,29
22173,23,21,30
22174,23,21,31
22175,23,21,32
22176,23,21,33
22177,23,21,34
22178,23,21,35
22179,23,21,36
22180,23,21,37
22181,23,21,38
22182,23,21,39
22183,23,21,40
22184,23,21,41
22185,23,21,42
22186,23,21,43
22187,23,21,44
22188,23,21,45
22189,23,21,46
22190,23,21,47
22191,23,22,4
22192,23,22,5
22193,23,22,6
22194,23,22,7
22195,23,22,8
22196,23,22,9
22197,23,22,10
22198,23,22,11
22199,23,22,12
22200,23,22,13
22201,23,22,14
22202,23,22,15
22203,23,22,16
22204,23,22,17
22205,23,22,18
22206,23,22,19
22207,23,22,20
22208,23,22,21
22209,23,22,22
22210,23,22,23
22211,23,22,24
22212,23,22,25
22213,23,22,26
22214,23,22,27
22215,23,22,28
22216,23,22,29
22217,23,22,30
22218,23,22,31
22219,23,22,32
22220,23,22,33
22221,23,22,34
22222,23,22,35
22223,23,22,36
22224,23,22,37
22225,23,22,38
22226,23,22,39
22227,23,22,40
22228,23,22,41
22229,23,22,42
22230,23,22,43
22231,23,22,44
22232,23,22,45
22233,23,22,46
22234,23,22,47
22235,23,23,4
22236,23,23,5
22237,23,23,6
22238,23,23,7
22239,23,23,8
22240,23,23,9
22241,23,23,10
22242,23,23,11
22243,23,23,12
22244,23,23,13
22245,23,23,14
22246,23,23,15
22247,23,23,16
22248,23,23,17
22249,23,23,18
22250,23,23,19
22251,23,23,20
22252,23,23,21
22253,23,23,22
22254,23,23,23
22255,23,23,24
22256,23,23,25
22257,23,23,26
22258,23,23,27
22259,23,23,28
22260,23,23,29
22261,23,23,30
22262,23,23,31
22263,23,23,32
22264,23,23,33
22265,23,23,34
22266,23,23,35
22267,23,23,36
22268,23,23,37
22269,23,23,38
22270,23,23,39
22271,23,23,40
22272,23,23,41
22273,23,23,42
22274,23,23,43
22275,23,23,44
22276,23,23,45
22277,23,23,46
22278,23,24,4
22279,23,24,5
22280,23,24,6
22281,23,24,7
22282,23,24,8
22283,23,24,9
22284,23,24,10
22285,23,24,11
22286,23,24,12
22287,23,24,13
22288,23,24,14
22289,23,24,15
22290,23,24,16
22291,23,24,17
22292,23,24,18
22293,23,24,19
22294,23,24,20
22295,23,24,21
22296,23,24,22
22297,23,24,23
22298,23,24,24
22299,23,24,25
22300,23,24,26
22301,23,24,27
22302,23,24,28
22303,23,24,29
22304,23,24,30
22305,23,24,31
22306,23,24,32
22307,23,24,33
22308,23,24,34
22309,23,24,35
22310,23,24,36
22311,23,24,37
22312,23,24,38
22313,23,24,39
22314,23,24,40
22315,23,24,41
22316,23,24,42
22317,23,24,43
22318,23,24,44
22319,23,24,45
22320,23,24,46
22321,23,24,47
22322,23,24,48
22323,23,24,49
22324,23,24,50
22325,23,25,4
22326,23,25,5
22327,23,25,6
22328,23,25,7
22329,23,25,8
22330,23,25,9
22331,23,25,10
22332,23,25,11
22333,23,25,12
22334,23,25,13
22335,23,25,14
22336,23,25,15
22337,23,25,16
22338,23,25,17
22339,23,25,18
22340,23,25,19
22341,23,25,20
22342,23,25,21
22343,23,25,22
22344,23,25,23
22345,23,25,24
22346,23,25,25
22347,23,25,26
22348,23,25,27
22349,23,25,28
22350,23,25,29
22351,23,25,30
22352,23,25,31
22353,23,25,32
22354,23,25,33
22355,23,25,34
22356,23,25,35
22357,23,25,36
22358,23,25,37
22359,23,25,38
22360,23,25,39
22361,23,25,40
22362,23,25,41
22363,23,25,42
22364,23,25,43
22365,23,25,44
22366,23,25,45
22367,23,25,46
22368,23,25,47
22369,23,25,48
22370,23,25,49
22371,23,25,50
22372,23,26,4
22373,23,26,5
22374,23,26,6
22375,23,26,7
22376,23,26,8
22377,23,26,9
22378,23,26,10
22379,23,26,11
22380,23,26,12
22381,23,26,13
22382,23,26,14
22383,23,26,15
22384,23,26,16
22385,23,26,17
22386,23,26,18
22387,23,26,19
22388,23,26,20
22389,23,26,21
22390,23,26,22
22391,23,26,23
22392,23,26,24
22393,23,26,25
22394,23,26,26
22395,23,26,27
22396,23,26,28
22397,23,26,29
22398,23,26,30
22399,23,26,31
22400,23,26,32
22401,23,26,33
22402,23,26,34
22403,23,26,35
22404,23,26,36
22405,23,26,37
22406,23,26,38
22407,23,26,39
22408,23,26,40
22409,23,26,41
22410,23,26,42
22411,23,26,43
22412,23,26,44
22413,23,26,45
22414,23,26,46
22415,23,26,47
22416,23,26,48
22417,23,26,49
22418,23,26,50
22419,23,27,4
22420,23,27,5
22421,23,27,6
22422,23,27,7
22423,23,27,8
22424,23,27,9
22425,23,27,10
22426,23,27,11
22427,23,27,12
22428,23,27,13
22429,23,27,14
22430,23,27,15
22431,23,27,16
22432,23,27,17
22433,23,27,18
22434,23,27,19
22435,23,27,20
22436,23,27,21
22437,23,27,22
22438,23,27,23
22439,23,27,24
22440,23,27,25
22441,23,27,26
22442,23,27,27
22443,23,27,28
22444,23,27,29
22445,23,27,30
22446,23,27,31
22447,23,27,32
22448,23,27,33
22449,23,27,34
22450,23,27,35
22451,23,27,36
22452,23,27,37
22453,23,27,38
22454,23,27,39
22455,23,27,40
22456,23,27,41
22457,23,27,42
22458,23,27,43
22459,23,27,44
22460,23,27,45
22461,23,27,46
22462,23,27,47
22463,23,27,48
22464,23,27,49
22465,23,27,50
22466,23,28,4
22467,23,28,5
22468,23,28,6
22469,23,28,7
22470,23,28,8
22471,23,28,9
22472,23,28,10
22473,23,28,11
22474,23,28,12
22475,23,28,13
22476,23,28,14
22477,23,28,15
22478,23,28,16
22479,23,28,17
22480,23,28,18
22481,23,28,19
22482,23,28,20
22483,23,28,21
22484,23,28,22
22485,23,28,23
22486,23,28,24
22487,23,28,25
22488,23,28,26
22489,23,28,27
22490,23,28,28
22491,23,28,29
22492,23,28,30
22493,23,28,31
22494,23,28,32
22495,23,28,33
22496,23,28,34
22497,23,28,35
22498,23,28,36
22499,23,28,37
22500,23,28,38
22501,23,28,39
22502,23,28,40
22503,23,28,41
22504,23,28,42
22505,23,28,43
22506,23,28,44
22507,23,28,45
22508,23,28,46
22509,23,28,47
22510,23,28,48
22511,23,28,49
22512,23,28,50
22513,23,28,51
22514,23,29,5
22515,23,29,6
22516,23,29,7
22517,23,29,8
22518,23,29,9
22519,23,29,10
22520,23,29,11
22521,23,29,12
22522,23,29,13
22523,23,29,14
22524,23,29,15
22525,23,29,16
22526,23,29,17
22527,23,29,18
22528,23,29,19
22529,23,29,20
22530,23,29,21
22531,23,29,22
22532,23,29,23
22533,23,29,24
22534,23,29,25
22535,23,29,26
22536,23,29,27
22537,23,29,28
22538,23,29,29
22539,23,29,30
22540,23,29,31
22541,23,29,32
22542,23,29,33
22543,23,29,34
22544,23,29,35
22545,23,29,36
22546,23,29,37
22547,23,29,38
22548,23,29,39
22549,23,29,40
22550,23,29,41
22551,23,29,42
22552,23,29,43
22553,23,29,44
22554,23,29,45
22555,23,29,46
22556,23,29,47
22557,23,29,48
22558,23,29,49
22559,23,29,50
22560,23,29,51
22561,23,30,6
22562,23,30,7
22563,23,30,8
22564,23,30,9
22565,23,30,10
22566,23,30,11
22567,23,30,12
22568,23,30,13
22569,23,30,14
22570,23,30,15
22571,23,30,16
22572,23,30,17
22573,23,30,18
22574,23,30,19
22575,23,30,20
22576,23,30,21
22577,23,30,22
22578,23,30,23
22579,23,30,24
22580,23,30,25
22581,23,30,26
22582,23,30,27
22583,23,30,28
22584,23,30,29
22585,23,30,31
22586,23,30,32
22587,23,30,33
22588,23,30,34
22589,23,30,35
22590,23,30,36
22591,23,30,37
22592,23,30,38
22593,23,30,39
22594,23,30,40
22595,23,30,41
22596,23,30,42
22597,23,30,43
22598,23,30,44
22599,23,30,45
22600,23,30,46
22601,23,30,47
22602,23,30,48
22603,23,30,49
22604,23,30,50
22605,23,30,51
22606,23,31,7
22607,23,31,8
22608,23,31,9
22609,23,31,10
22610,23,31,11
22611,23,31,12
22612,23,31,13
22613,23,31,14
22614,23,31,15
22615,23,31,16
22616,23,31,17
22617,23,31,18
22618,23,31,19
22619,23,31,20
22620,23,31,21
22621,23,31,22
22622,23,31,23
22623,23,31,24
22624,23,31,25
22625,23,31,26
22626,23,31,27
22627,23,31,28
22628,23,31,29
22629,23,31,30
22630,23,31,31
22631,23,31,32
22632,23,31,33
22633,23,31,34
22634,23,31,35
22635,23,31,36
22636,23,31,37
22637,23,31,38
22638,23,31,39
22639,23,31,40
22640,23,31,41
22641,23,31,42
22642,23,31,43
22643,23,31,44
22644,23,31,45
22645,23,31,46
22646,23,31,47
22647,23,31,48
22648,23,31,49
22649,23,31,50
22650,23,32,8
22651,23,32,9
22652,23,32,10
22653,23,32,14
22654,23,32,16
22655,23,32,17
22656,23,32,18
22657,23,32,19
22658,23,32,20
22659,23,32,21
22660,23,32,22
22661,23,32,23
22662,23,32,24
22663,23,32,25
22664,23,32,26
22665,23,32,27
22666,23,32,28
22667,23,32,29
22668,23,32,30
22669,23,32,31
22670,23,32,32
22671,23,32,33
22672,23,32,34
22673,23,32,35
22674,23,32,36
22675,23,32,37
